accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionAttitudeReferenceFrame,motionGravityX,motionGravityY,motionGravityZ,motionHeading,motionMagneticFieldAccuracy,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionPitch,motionQuaternionW,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionRoll,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionYaw,activity
0.088715,0.035980,-0.996246,XArbitraryZVertical,0.070880,0.004529,-0.997475,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.004529,0.573087,-0.030352,0.018480,0.818724,0.070940,-0.149270,0.194200,-0.070481,-0.007403,-0.009778,0.010536,1.920334,1
0.102051,0.078552,-0.996674,XArbitraryZVertical,0.102692,0.046362,-0.993632,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.046378,0.582575,-0.055313,0.011153,0.810816,0.102984,-0.147864,0.073756,-0.089687,0.009262,0.011271,0.004619,1.897909,1
0.108871,0.082962,-0.993652,XArbitraryZVertical,0.111832,0.086324,-0.989971,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.086431,0.594601,-0.070802,-0.001327,0.800897,0.112488,0.039947,0.011018,0.047021,0.005096,0.014338,0.001750,1.869199,1
0.121323,0.080460,-0.987762,XArbitraryZVertical,0.119912,0.081542,-0.989430,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.081632,0.592754,-0.072641,0.002852,0.802096,0.120604,0.018417,0.003566,0.020231,0.002555,0.003007,-0.001491,1.873668,1
0.121719,0.074966,-0.992462,XArbitraryZVertical,0.119598,0.075783,-0.989926,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.075856,0.591305,-0.070800,0.004945,0.803319,0.120232,-0.005888,-0.002490,0.006940,-0.002365,-0.003884,-0.002384,1.877100,1
0.117233,0.071426,-0.994080,XArbitraryZVertical,0.121819,0.069628,-0.990107,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.069685,0.590363,-0.069874,0.008005,0.804068,0.122421,0.001426,-0.014997,0.020204,-0.001199,-0.001696,-0.000814,1.879215,1
0.122391,0.057739,-0.991409,XArbitraryZVertical,0.120147,0.067523,-0.990457,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.067574,0.590283,-0.068569,0.008348,0.804235,0.120715,-0.001412,-0.002400,-0.009455,-0.002227,0.001462,-0.002371,1.879355,1
0.126892,0.071152,-0.990448,XArbitraryZVertical,0.125574,0.072101,-0.989461,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.072164,0.596362,-0.072072,0.008669,0.799427,0.126236,-0.036919,0.037487,-0.032427,0.009757,0.017086,0.005421,1.864300,1
0.127884,0.089249,-0.992859,XArbitraryZVertical,0.125741,0.074761,-0.989242,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.074830,0.595881,-0.072945,0.007611,0.799717,0.126431,-0.049078,0.004188,-0.035959,-0.001031,-0.003212,0.000671,1.865598,1
0.128754,0.072052,-0.990250,XArbitraryZVertical,0.124521,0.072328,-0.989577,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.072391,0.595229,-0.071727,0.008160,0.800307,0.125175,0.020310,-0.010900,0.006428,-0.001734,0.001021,-0.003572,1.867152,1
