accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionAttitudeReferenceFrame,motionGravityX,motionGravityY,motionGravityZ,motionHeading,motionMagneticFieldAccuracy,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionPitch,motionQuaternionW,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionRoll,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionYaw,activity
0.176453,-0.039749,-0.989517,XArbitraryZVertical,0.175606,-0.036529,-0.983783,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.036537,0.846061,0.062090,0.065219,-0.525425,0.176640,0.001489,0.001129,-0.007052,0.004646,-0.003281,-0.000363,-1.114707,0
0.169800,-0.022995,-0.973083,XArbitraryZVertical,0.176705,-0.038656,-0.983504,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.038666,0.845946,0.063300,0.065122,-0.525479,0.177772,-0.022324,-0.033191,0.026538,-0.001244,-0.010477,-0.010300,-1.115131,0
0.177582,-0.041107,-0.979111,XArbitraryZVertical,0.176017,-0.038892,-0.983619,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.038902,0.846202,0.063188,0.064792,-0.525121,0.177074,0.000553,0.004374,-0.002012,-0.000251,0.001538,0.013083,-1.114257,0
0.182510,-0.048874,-0.990356,XArbitraryZVertical,0.176295,-0.038950,-0.983567,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.038960,0.845669,0.063351,0.064833,-0.525953,0.177357,0.024512,0.032285,-0.018836,-0.004679,0.004435,0.002472,-1.116252,0
0.177521,-0.038895,-0.991806,XArbitraryZVertical,0.178803,-0.035049,-0.983260,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.035056,0.844678,0.062476,0.066832,-0.527398,0.179881,0.013340,0.016637,-0.032200,0.016174,-0.008408,-0.017228,-1.119465,0
0.177872,-0.045090,-0.993469,XArbitraryZVertical,0.177406,-0.038348,-0.983390,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.038357,0.845232,0.063442,0.065421,-0.526573,0.178483,-0.006256,0.002302,0.004139,0.000603,-0.008695,0.002876,-1.117741,0
0.176620,-0.037720,-0.980728,XArbitraryZVertical,0.177949,-0.037964,-0.983307,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.037973,0.845156,0.063431,0.065749,-0.526654,0.179032,0.008202,0.005699,-0.000552,0.001846,0.006607,0.002701,-1.117936,0
0.179550,-0.043137,-0.987915,XArbitraryZVertical,0.178641,-0.038317,-0.983168,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.038327,0.844906,0.063795,0.065926,-0.526990,0.179739,0.007579,0.009652,-0.002273,-0.002296,-0.004011,0.002836,-1.118820,0
0.177017,-0.037033,-0.982208,XArbitraryZVertical,0.178946,-0.038427,-0.983108,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.038437,0.844778,0.063938,0.066013,-0.527167,0.180049,-0.009860,0.008108,-0.001963,-0.001623,-0.004084,0.002563,-1.119273,0
0.174515,-0.033524,-0.974335,XArbitraryZVertical,0.178643,-0.039470,-0.983122,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.039481,0.844869,0.064291,0.065618,-0.527026,0.179749,0.000739,-0.005939,-0.002206,0.000022,0.000042,0.001188,-1.119024,0
0.183807,-0.039413,-0.994675,XArbitraryZVertical,0.179658,-0.039013,-0.982955,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.039023,0.844516,0.064409,0.066136,-0.527513,0.180778,-0.005655,0.015009,-0.004132,-0.003007,-0.007022,0.006149,-1.120208,0
0.181900,-0.031784,-0.986359,XArbitraryZVertical,0.179576,-0.039118,-0.982966,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.039128,0.844415,0.064444,0.066060,-0.527681,0.180695,-0.006909,-0.007440,0.000804,0.000051,-0.001822,0.002040,-1.120610,0
0.177826,-0.028412,-0.974472,XArbitraryZVertical,0.179271,-0.039061,-0.983024,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.039071,0.844418,0.064339,0.065943,-0.527703,0.180384,-0.013905,-0.003531,-0.004187,-0.000209,-0.004518,-0.001931,-1.120634,0
0.184830,-0.047409,-1.001007,XArbitraryZVertical,0.178937,-0.040187,-0.983039,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.040198,0.844448,0.064726,0.065505,-0.527662,0.180053,-0.014709,0.015391,-0.010140,-0.004315,-0.008290,-0.003197,-1.120626,0
0.175934,-0.041336,-0.978836,XArbitraryZVertical,0.178520,-0.040854,-0.983088,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.040865,0.844395,0.064906,0.065141,-0.527770,0.179633,-0.007363,-0.010424,-0.001754,-0.005012,0.005499,-0.002203,-1.120918,0
0.177704,-0.050659,-0.982819,XArbitraryZVertical,0.179706,-0.041282,-0.982854,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.041294,0.844088,0.065440,0.065504,-0.528150,0.180844,0.030319,0.002582,-0.014347,0.008023,0.009269,-0.023265,-1.121956,0
0.179535,-0.040375,-0.981323,XArbitraryZVertical,0.180038,-0.041565,-0.982781,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.041577,0.843756,0.065689,0.065532,-0.528645,0.181184,0.010845,0.000064,-0.000808,0.001679,0.004089,-0.005943,-1.123187,0
0.181320,-0.030136,-0.991516,XArbitraryZVertical,0.179774,-0.042103,-0.982807,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.042115,0.843740,0.065850,0.065273,-0.528683,0.180918,-0.000257,-0.001140,0.005940,-0.005015,-0.008312,0.005496,-1.123311,0
0.178452,-0.043076,-0.982651,XArbitraryZVertical,0.180437,-0.043638,-0.982618,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.043652,0.843640,0.066690,0.065141,-0.528754,0.181605,-0.006938,0.011530,-0.022514,0.002135,0.018171,-0.000185,-1.123694,0
0.186157,-0.034485,-0.993500,XArbitraryZVertical,0.180309,-0.042761,-0.982680,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.042774,0.843521,0.066298,0.065303,-0.528972,0.181469,0.001422,-0.004701,-0.005188,0.002003,-0.001078,-0.006471,-1.124108,0
0.180969,-0.067978,-1.003571,XArbitraryZVertical,0.179994,-0.046686,-0.982559,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.046703,0.843111,0.067933,0.064075,-0.529570,0.181180,0.053394,-0.015081,-0.036237,0.000975,0.023340,-0.004913,-1.125914,0
0.145721,-0.132248,-0.992249,XArbitraryZVertical,0.166958,-0.086787,-0.982137,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.086897,0.839589,0.081820,0.047298,-0.534938,0.168385,0.298063,-0.157241,-0.033307,0.016498,-0.001439,-0.021449,-1.141906,0
0.100952,-0.131729,-0.949936,XArbitraryZVertical,0.135430,-0.123798,-0.983022,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.124117,0.835999,0.089134,0.023324,-0.540941,0.136908,0.027099,-0.130136,-0.010814,0.001502,-0.013226,-0.008585,-1.157131,0
0.112473,-0.079056,-1.004929,XArbitraryZVertical,0.122521,-0.120678,-0.985102,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.120973,0.838358,0.084186,0.019023,-0.538244,0.123738,-0.037334,0.056039,0.013376,0.000938,0.024044,-0.011114,-1.148995,0
0.125336,-0.028259,-0.987457,XArbitraryZVertical,0.118877,-0.117972,-0.985876,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.118247,0.838751,0.082031,0.018249,-0.537991,0.120001,-0.098393,-0.003076,-0.022096,-0.005504,-0.010111,0.020269,-1.147750,0
0.160873,-0.049545,-0.982452,XArbitraryZVertical,0.154554,-0.063821,-0.985921,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.063865,0.842933,0.068448,0.048523,-0.531436,0.155496,0.018633,0.180442,0.064962,-0.006544,0.012414,-0.026713,-1.130009,0
0.138443,-0.104813,-1.012436,XArbitraryZVertical,0.154961,-0.066468,-0.985682,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.066517,0.842483,0.069721,0.047938,-0.532037,0.155936,0.011697,-0.046593,-0.024797,-0.004006,-0.012191,0.000361,-1.131734,0
0.076553,-0.103317,-0.950867,XArbitraryZVertical,0.101339,-0.103450,-0.989459,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.103635,0.839433,0.071085,0.014753,-0.538592,0.102063,0.167661,-0.427704,0.107198,-0.024008,-0.068685,0.023806,-1.146213,0
0.113586,0.000992,-1.001526,XArbitraryZVertical,0.092931,-0.036841,-0.994991,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.036849,0.846374,0.040329,0.029634,-0.530232,0.093129,-0.951059,0.220660,-0.030713,0.020106,-0.018152,-0.027867,-1.121035,0
0.120850,-0.001877,-0.987381,XArbitraryZVertical,0.113125,0.008545,-0.993544,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.008545,0.848726,0.026197,0.050415,-0.525773,0.113372,-0.117740,0.020088,0.009551,0.016971,-0.017563,-0.011858,-1.108762,0
0.125076,-0.015396,-0.989685,XArbitraryZVertical,0.121063,0.002648,-0.992641,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.002648,0.849007,0.030762,0.052279,-0.524888,0.121361,0.068472,0.032645,0.000771,-0.000198,-0.000633,-0.004246,-1.107283,0
0.124817,-0.002853,-1.001007,XArbitraryZVertical,0.121690,0.000543,-0.992568,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.000543,0.848575,0.031865,0.051967,-0.525551,0.121992,0.015244,-0.009657,0.010893,0.002776,-0.000253,0.000976,-1.108995,0
0.122803,-0.012863,-0.995834,XArbitraryZVertical,0.120485,-0.002134,-0.992713,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.002134,0.848816,0.032666,0.050759,-0.525231,0.120778,-0.002617,-0.000909,0.001996,0.003920,-0.004840,0.002326,-1.108357,0
0.120010,0.003540,-1.003616,XArbitraryZVertical,0.120403,-0.006397,-0.992704,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.006397,0.848960,0.034446,0.049611,-0.524994,0.120698,-0.005533,-0.007650,-0.002487,0.001103,-0.004620,-0.001879,-1.108061,0
0.123962,-0.007370,-0.992432,XArbitraryZVertical,0.120498,-0.007280,-0.992687,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.007280,0.848712,0.034871,0.049402,-0.525386,0.120795,0.000483,-0.004628,0.001403,0.002137,-0.012999,0.000210,-1.109043,0
0.120361,-0.001404,-0.994522,XArbitraryZVertical,0.119098,-0.009246,-0.992839,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.009246,0.848741,0.035338,0.048286,-0.525413,0.119386,0.003098,0.003859,-0.010655,0.004773,0.003768,-0.005787,-1.109170,0
0.121185,-0.009811,-0.993591,XArbitraryZVertical,0.118991,-0.011730,-0.992826,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.011730,0.848866,0.036356,0.047594,-0.525205,0.119282,-0.010351,-0.001219,-0.002484,-0.001163,0.001735,-0.004824,-1.108832,0
0.120163,-0.009872,-0.989609,XArbitraryZVertical,0.118427,-0.011670,-0.992894,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.011670,0.849006,0.036170,0.047377,-0.525010,0.118713,-0.000140,-0.000267,-0.003573,0.001035,0.002118,-0.002681,-1.108346,0
0.112778,-0.012268,-0.990219,XArbitraryZVertical,0.118444,-0.012697,-0.992880,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.012697,0.848945,0.036617,0.047111,-0.525103,0.118733,0.018686,-0.010002,-0.010918,0.002848,0.007448,-0.006998,-1.108629,0
0.116364,-0.017838,-0.994522,XArbitraryZVertical,0.119458,-0.012471,-0.992761,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.012472,0.849534,0.036734,0.047646,-0.524092,0.119753,0.032396,-0.009559,0.014322,-0.003598,-0.002238,-0.003302,-1.106279,0
0.118317,-0.013031,-0.997803,XArbitraryZVertical,0.117794,-0.013930,-0.992940,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.013930,0.849453,0.036927,0.046543,-0.524309,0.118080,-0.005286,0.000446,0.002101,-0.001217,-0.002290,0.001516,-1.106810,0
0.121338,-0.009964,-0.994019,XArbitraryZVertical,0.118604,-0.012990,-0.992857,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.012990,0.848967,0.036782,0.047103,-0.525055,0.118894,-0.004431,0.006045,-0.007954,-0.001218,0.002324,-0.000658,-1.108543,0
0.110107,-0.012589,-0.993057,XArbitraryZVertical,0.118965,-0.012427,-0.992821,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.012427,0.848859,0.036647,0.047399,-0.525213,0.119257,-0.000344,-0.004656,-0.000811,-0.001534,0.001593,-0.009789,-1.108896,0
0.118073,-0.011139,-0.996353,XArbitraryZVertical,0.119006,-0.013543,-0.992801,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.013544,0.849262,0.037097,0.047151,-0.524551,0.119300,-0.011725,-0.000746,-0.001230,-0.001635,0.006234,-0.006634,-1.107410,0
0.120117,-0.040588,-1.001999,XArbitraryZVertical,0.117712,-0.013410,-0.992957,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.013410,0.849145,0.036711,0.046623,-0.524815,0.117996,-0.003700,-0.003430,0.000784,-0.000326,0.002408,-0.001534,-1.107966,0
0.119843,-0.012405,-0.995224,XArbitraryZVertical,0.117172,-0.015571,-0.992990,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.015572,0.849896,0.037425,0.045876,-0.523614,0.117456,-0.049628,-0.004477,0.010153,-0.003402,-0.013878,-0.000571,-1.105250,0
0.113861,-0.015472,-0.993210,XArbitraryZVertical,0.116460,-0.013365,-0.993105,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.013366,0.849599,0.036324,0.046129,-0.524151,0.116736,0.006398,0.001028,-0.002609,0.000681,0.000823,-0.001386,-1.106345,0
0.118134,-0.008606,-0.994522,XArbitraryZVertical,0.116246,-0.014331,-0.993117,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.014332,0.849684,0.036672,0.045789,-0.524019,0.116521,-0.001645,0.002243,0.003137,-0.000386,-0.002270,-0.000154,-1.106085,0
0.112442,-0.015228,-0.992523,XArbitraryZVertical,0.116691,-0.013772,-0.993073,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.013773,0.849573,0.036560,0.046119,-0.524178,0.116969,0.029737,-0.004540,0.012260,0.001824,-0.007086,-0.003296,-1.106444,0
0.117371,-0.009201,-0.996277,XArbitraryZVertical,0.116201,-0.015626,-0.993103,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.015626,0.849499,0.037228,0.045417,-0.524311,0.116478,-0.006973,0.000745,-0.007665,-0.001195,-0.000961,-0.004639,-1.106853,0
0.117172,-0.004120,-0.997025,XArbitraryZVertical,0.116459,-0.014635,-0.993088,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.014635,0.849526,0.036871,0.045790,-0.524260,0.116737,0.010530,0.001968,0.010068,0.000087,-0.002013,-0.002503,-1.106682,0
0.117661,-0.022339,-0.996124,XArbitraryZVertical,0.116182,-0.014801,-0.993118,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.014802,0.849906,0.036836,0.045654,-0.523659,0.116458,0.008955,0.002698,-0.005470,-0.003832,-0.004989,-0.004990,-1.105264,0
0.117447,-0.023300,-0.997147,XArbitraryZVertical,0.116465,-0.015505,-0.993074,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.015506,0.849717,0.037227,0.045577,-0.523944,0.116744,-0.001902,0.007981,0.000670,-0.000254,-0.000441,-0.000395,-1.105993,0
0.117615,-0.017365,-0.996979,XArbitraryZVertical,0.116804,-0.016309,-0.993021,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.016310,0.849106,0.037712,0.045468,-0.524909,0.117087,0.007408,0.009561,-0.006920,0.000032,-0.004183,0.000391,-1.108331,0
0.114899,-0.021057,-0.993286,XArbitraryZVertical,0.116245,-0.019041,-0.993038,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.019042,0.849524,0.038693,0.044540,-0.524240,0.116530,0.008262,0.003336,0.019524,-0.000156,-0.001116,-0.001362,-1.106906,0
0.116852,-0.013519,-0.995651,XArbitraryZVertical,0.116436,-0.019234,-0.993012,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.019235,0.849437,0.038832,0.044565,-0.524369,0.116722,-0.008650,-0.010661,0.014367,-0.003383,-0.015098,-0.008132,-1.107229,0
0.110748,-0.015579,-1.001846,XArbitraryZVertical,0.115541,-0.021334,-0.993074,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.021336,0.849703,0.039470,0.043650,-0.523967,0.115826,0.006487,0.000324,-0.003548,0.001402,-0.010221,-0.012816,-1.106378,0
0.114471,-0.033157,-1.004166,XArbitraryZVertical,0.114517,-0.022283,-0.993171,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.022285,0.849939,0.039587,0.042979,-0.523630,0.114798,-0.009585,-0.016714,0.020539,0.000549,-0.000270,0.001304,-1.105598,0
0.115417,-0.044067,-0.994980,XArbitraryZVertical,0.115567,-0.019809,-0.993102,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.019811,0.849960,0.038806,0.044080,-0.523565,0.115848,0.004998,0.015684,0.009980,-0.001523,-0.005642,0.005828,-1.105333,0
0.107895,-0.019409,-0.996323,XArbitraryZVertical,0.113976,-0.024281,-0.993187,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.024283,0.850366,0.040263,0.042256,-0.522945,0.114258,0.018748,-0.017068,0.013347,0.001792,0.013081,0.001686,-1.104090,0
0.115921,-0.029114,-0.995819,XArbitraryZVertical,0.114161,-0.023516,-0.993184,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.023518,0.850193,0.039999,0.042522,-0.523224,0.114442,0.015678,0.014384,-0.005245,0.007559,-0.006925,-0.004558,-1.104705,0
0.117737,-0.024490,-0.994980,XArbitraryZVertical,0.115745,-0.023656,-0.992997,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.023658,0.850097,0.040481,0.043159,-0.523291,0.116038,0.007865,0.009299,-0.012037,0.000359,0.010885,0.001496,-1.104948,0
0.119278,-0.027405,-1.000809,XArbitraryZVertical,0.116438,-0.022867,-0.992935,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.022869,0.849869,0.040345,0.043646,-0.523632,0.116733,0.010989,0.000373,-0.000995,0.001284,-0.001517,-0.006791,-1.105731,0
0.120941,-0.016129,-0.992859,XArbitraryZVertical,0.116206,-0.023273,-0.992952,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.023275,0.849931,0.040452,0.043445,-0.523540,0.116501,0.039581,0.004734,-0.005378,0.000371,0.015979,-0.004805,-1.105530,0
0.118073,-0.023880,-1.002289,XArbitraryZVertical,0.117246,-0.023404,-0.992827,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.023406,0.849728,0.040797,0.043841,-0.523810,0.117548,-0.003343,0.000604,-0.008835,-0.002118,-0.001743,-0.004548,-1.106223,0
0.114105,-0.028488,-0.990173,XArbitraryZVertical,0.116979,-0.023802,-0.992849,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.023804,0.849687,0.040900,0.043619,-0.523886,0.117281,0.008585,0.005695,-0.003833,0.002482,0.003630,0.005377,-1.106416,0
0.114456,-0.015579,-1.004623,XArbitraryZVertical,0.116538,-0.022566,-0.992930,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.022568,0.849553,0.040269,0.043743,-0.524141,0.116833,0.005833,0.001319,0.002811,0.005242,-0.001970,-0.007925,-1.106915,0
0.105911,-0.019028,-0.995850,XArbitraryZVertical,0.115009,-0.019794,-0.993167,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.019795,0.848878,0.038743,0.043764,-0.525348,0.115286,0.028225,0.000373,0.009905,0.017789,0.017627,-0.006848,-1.109506,0
0.118011,-0.020081,-0.997818,XArbitraryZVertical,0.117103,-0.018684,-0.992944,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.018685,0.850114,0.038715,0.045046,-0.523238,0.117393,-0.005711,0.000282,-0.002908,-0.010840,-0.000451,-0.001685,-1.104562,0
0.114914,-0.018509,-0.997726,XArbitraryZVertical,0.115211,-0.019658,-0.993146,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.019659,0.849932,0.038650,0.043965,-0.523630,0.115490,0.004559,0.005395,0.001085,0.001336,0.002522,-0.002856,-1.105462,0
0.116714,-0.019012,-0.996429,XArbitraryZVertical,0.116416,-0.018530,-0.993028,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.018531,0.849603,0.038513,0.044754,-0.524107,0.116700,-0.000101,-0.006588,-0.003053,0.001901,0.003210,-0.005507,-1.106567,0
0.114609,-0.016022,-0.995255,XArbitraryZVertical,0.116589,-0.018744,-0.993003,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.018745,0.849810,0.038632,0.044787,-0.523760,0.116875,0.005301,0.001839,0.007213,0.002079,0.000540,-0.002831,-1.105772,0
0.117691,-0.019760,-0.996567,XArbitraryZVertical,0.115788,-0.018376,-0.993104,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.018377,0.849938,0.038255,0.044549,-0.523600,0.116068,0.008539,0.004296,0.002904,-0.000691,0.001607,-0.002868,-1.105334,0
0.115311,-0.020493,-0.993546,XArbitraryZVertical,0.115791,-0.018662,-0.993098,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.018663,0.849912,0.038379,0.044473,-0.523640,0.116072,0.004534,-0.003795,-0.004607,-0.000358,0.003266,-0.003179,-1.105447,0
0.116364,-0.015182,-0.996674,XArbitraryZVertical,0.116065,-0.018171,-0.993075,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.018172,0.849826,0.038249,0.044714,-0.523768,0.116347,-0.012584,-0.001802,0.002541,0.000314,-0.002352,-0.003385,-1.105730,0
0.117172,-0.011703,-0.992065,XArbitraryZVertical,0.115638,-0.018257,-0.993124,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.018258,0.849921,0.038166,0.044515,-0.523638,0.115917,0.003343,0.002951,0.003668,-0.001625,0.004646,-0.001887,-1.105410,0
0.116821,-0.021561,-0.999649,XArbitraryZVertical,0.114985,-0.019506,-0.993176,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.019508,0.850044,0.038517,0.043915,-0.523462,0.115261,-0.004923,-0.001914,-0.002407,0.000418,-0.002314,0.000546,-1.105046,0
0.113358,-0.025833,-0.999405,XArbitraryZVertical,0.115363,-0.020210,-0.993118,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.020211,0.850044,0.038916,0.043894,-0.523434,0.115644,0.019967,-0.001411,-0.002469,0.006036,0.010764,-0.008667,-1.105042,0
0.118240,-0.009872,-0.998825,XArbitraryZVertical,0.115224,-0.020102,-0.993136,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.020103,0.850054,0.038833,0.043863,-0.523428,0.115504,0.004251,-0.007458,-0.003939,0.000727,0.002234,0.000384,-1.105014,0
0.115585,-0.021301,-0.992325,XArbitraryZVertical,0.115660,-0.019691,-0.993094,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.019692,0.850040,0.038773,0.044157,-0.523430,0.115942,0.000413,0.000497,0.002858,0.001482,0.000327,-0.006265,-1.105012,0
0.115036,-0.018997,-0.997101,XArbitraryZVertical,0.115675,-0.019852,-0.993089,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.019853,0.850017,0.038847,0.044120,-0.523464,0.115958,-0.004702,0.001947,0.005521,-0.000548,0.004318,-0.002028,-1.105105,0
0.117859,-0.017761,-0.996780,XArbitraryZVertical,0.115339,-0.019529,-0.993134,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.019530,0.849952,0.038627,0.044055,-0.523592,0.115618,0.003607,-0.003676,-0.002232,0.001223,-0.003604,-0.000442,-1.105371,0
0.117508,-0.018265,-0.996490,XArbitraryZVertical,0.115467,-0.019585,-0.993118,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.019586,0.849922,0.038687,0.044093,-0.523633,0.115748,-0.005398,0.001047,-0.003495,-0.001591,0.000221,-0.002930,-1.105476,0
0.117996,-0.021698,-1.000290,XArbitraryZVertical,0.115764,-0.020225,-0.993071,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.020226,0.850160,0.039018,0.044071,-0.523225,0.116048,0.022366,-0.002968,0.026049,0.004185,0.003486,-0.006243,-1.104569,0
0.105545,-0.034775,-0.982361,XArbitraryZVertical,0.115595,-0.021338,-0.993067,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.021339,0.850345,0.039432,0.043720,-0.522921,0.115880,0.015926,0.005093,0.010056,0.006323,0.003348,-0.002431,-1.103919,0
0.112106,-0.012955,-0.996643,XArbitraryZVertical,0.115015,-0.020482,-0.993153,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.020484,0.850643,0.038891,0.043717,-0.522478,0.115294,-0.004206,0.001243,-0.001485,-0.000498,-0.007350,0.002811,-1.102795,0
0.120834,-0.015839,-1.007462,XArbitraryZVertical,0.115643,-0.021080,-0.993067,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.021082,0.850330,0.039337,0.043807,-0.522946,0.115929,-0.011260,0.000053,-0.006822,-0.001630,0.002724,0.001124,-1.103965,0
0.117661,-0.030304,-0.997589,XArbitraryZVertical,0.116368,-0.022848,-0.992943,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.022850,0.850097,0.040299,0.043638,-0.523265,0.116663,-0.008098,-0.004435,0.002674,-0.003209,-0.001963,-0.004783,-1.104863,0
0.116135,-0.017792,-0.995560,XArbitraryZVertical,0.116015,-0.022737,-0.992987,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.022739,0.849774,0.040187,0.043491,-0.523811,0.116308,0.012816,0.001854,0.001874,0.000485,-0.003477,-0.000238,-1.106124,0
0.119064,-0.021469,-0.994553,XArbitraryZVertical,0.116621,-0.023132,-0.992907,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.023134,0.849733,0.040517,0.043644,-0.523838,0.116918,-0.002295,-0.002648,-0.002299,-0.000471,-0.002777,-0.002607,-1.106243,0
0.116135,-0.027313,-0.995178,XArbitraryZVertical,0.116089,-0.023910,-0.992951,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.023912,0.849824,0.040702,0.043219,-0.523712,0.116384,0.004832,-0.009186,-0.005892,0.004609,0.007125,-0.004531,-1.105972,0
0.118958,-0.019974,-0.995224,XArbitraryZVertical,0.115544,-0.024147,-0.993009,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.024149,0.849732,0.040667,0.042916,-0.523890,0.115837,0.009096,-0.003791,0.002282,0.001582,-0.001732,-0.000842,-1.106378,0
0.114304,-0.025909,-0.994675,XArbitraryZVertical,0.117151,-0.024333,-0.992816,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.024335,0.849800,0.041162,0.043563,-0.523687,0.117456,-0.004936,0.001638,0.003738,0.001028,-0.006353,-0.006680,-1.105992,0
0.116882,-0.021469,-0.997589,XArbitraryZVertical,0.115529,-0.024738,-0.992996,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.024740,0.850089,0.040886,0.042782,-0.523304,0.115823,-0.010092,-0.009952,0.007100,-0.001271,-0.000409,-0.004090,-1.105038,0
0.116318,-0.023499,-0.989822,XArbitraryZVertical,0.115543,-0.023940,-0.993014,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.023942,0.849867,0.040568,0.042980,-0.523673,0.115835,-0.017679,0.023503,-0.027108,0.003521,0.005599,0.005511,-1.105855,0
