accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionAttitudeReferenceFrame,motionGravityX,motionGravityY,motionGravityZ,motionHeading,motionMagneticFieldAccuracy,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionPitch,motionQuaternionW,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionRoll,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionYaw,activity
-0.871155,-0.341095,-0.357040,XArbitraryZVertical,-0.868551,-0.326676,-0.372696,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.332784,0.215615,0.557443,0.053937,0.799911,-1.165458,-0.018058,0.001682,-0.009041,0.003805,-0.000931,-0.007569,2.835490,1
-0.897247,-0.199829,-0.348267,XArbitraryZVertical,-0.869313,-0.312772,-0.382712,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.318110,0.216327,0.553683,0.045600,0.802844,-1.156083,-0.134938,0.022539,0.213005,0.011952,-0.071307,-0.023874,2.823729,1
-0.871796,-0.343048,-0.409546,XArbitraryZVertical,-0.879625,-0.283165,-0.382200,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.287092,0.200612,0.554514,0.037608,0.806756,-1.160904,-0.107326,0.087017,-0.104178,-0.002210,0.040169,0.003110,2.843168,1
-0.818680,-0.252853,-0.284134,XArbitraryZVertical,-0.902907,-0.233428,-0.360929,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.235602,0.113455,0.561540,0.064872,0.817063,-1.190514,1.505170,0.161108,1.160863,0.021895,-0.053224,0.025342,3.025593,1
-0.664932,0.267426,-0.700439,XArbitraryZVertical,-0.820816,0.062825,-0.567727,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.062866,-0.103684,0.464514,0.019050,0.879269,-0.965688,-0.060784,2.142291,1.982846,0.269150,-0.027668,0.105996,-2.939799,1
0.090591,0.644257,-1.048203,XArbitraryZVertical,-0.333547,0.358576,-0.871877,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.366742,-0.304035,0.221893,-0.121757,0.918423,-0.365384,0.038766,1.593670,1.643161,-0.137736,0.090551,-0.036662,-2.570721,1
-0.061172,0.899948,-1.323013,XArbitraryZVertical,-0.077421,0.479316,-0.874221,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.499875,-0.382664,0.134595,-0.211598,0.889201,-0.088330,-0.282847,0.275214,0.336575,0.078138,0.069649,-0.074906,-2.351375,1
0.052246,0.661850,-0.766754,XArbitraryZVertical,0.039983,0.619685,-0.783832,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.668341,-0.397281,0.118807,-0.306544,0.856787,0.050966,-0.267636,0.135190,0.215515,0.002070,0.053884,0.042865,-2.255538,1
0.045410,0.609314,-0.785965,XArbitraryZVertical,0.048747,0.626003,-0.778296,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.676417,-0.394774,0.115496,-0.312270,0.856330,0.062552,0.140177,0.013046,-0.031954,-0.013957,0.007008,0.000082,-2.255646,1
0.069702,0.677765,-0.968765,XArbitraryZVertical,0.049827,0.619374,-0.783514,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.667945,-0.395906,0.113537,-0.308792,0.857330,0.063509,-0.023578,-0.026474,0.020624,-0.002861,0.003231,-0.000254,-2.254320,1
-0.385696,0.267410,-0.702408,XArbitraryZVertical,-0.159091,0.505593,-0.847978,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.530069,-0.335586,0.169359,-0.217551,0.900761,-0.185456,0.041273,-1.744367,-2.583330,0.193514,0.509315,-0.366301,-2.478807,1
-0.757858,-0.432861,-0.167542,XArbitraryZVertical,-0.876535,0.006296,-0.481296,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.006296,-0.018548,0.509214,0.007319,0.860409,-1.068653,-0.523531,-2.472931,-2.680228,0.332316,-0.065332,0.405216,-3.102210,1
-0.886002,-0.326767,-0.490585,XArbitraryZVertical,-0.917222,-0.303371,-0.258203,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.308229,0.188866,0.607115,0.048059,0.770345,-1.296392,-0.353579,0.486566,-0.157030,-0.010054,-0.275974,-0.052878,2.894966,1
